aba_number,address,state,phone_number,bank
101113812,"1201 W AMITY, LOUISBURG, KS - 66053",KS,913-837-5191,FIRST NATIONAL BANK 
101115111,"806 W. 5TH ST., WAMEGO, KS - 66547",KS,785-456-2221,FIRST NATIONAL BANK 
042103473,"200 SOUTH CAROL MALONE BLVD, GRAYSON, KY - 41143",KY,606-474-2000,FIRST NATIONAL BANK 
042102571,"1126 MAIN STREET, JACKSON, KY - 41339",KY,606-666-8801,FIRST NATIONAL BANK 
042102270,"202 SOUTH MAIN STREET, LONDON, KY - 40741",KY,606-877-2200,FIRST NATIONAL BANK 
042105442,"120 TOWN SQUARE, MANCHESTER, KY - 40962",KY,606-598-6111,FIRST NATIONAL BANK 
083905892,"P O BOX 220, RUSSELL SPRINGS, KY - 42642",KY,270-866-4343,FIRST NATIONAL BANK 
111101225,"2001 N TRENTON ST, RUSTON, LA - 71270",LA,318-255-8482,FIRST NATIONAL BANK 
091108746,"400 SUNDAY LAKE STREET, WAKEFIELD, MI - 49968",MI,906-224-9581,FIRST NATIONAL BANK 
091204080,"PO BOX N, BAGLEY, MN - 56621",MN,218-694-6233,FIRST NATIONAL BANK 
091204899,"PO BOX 38, BATTLE LAKE, MN - 56515",MN,218-864-5275,FIRST NATIONAL BANK 
091201232,"1600 PAUL BUNYAN DRIVE NW, BEMIDJI, MN - 56601",MN,218-751-2430,FIRST NATIONAL BANK 
091200738,"P.O.BOX 547, CHISHOLM, MN - 55719",MN,218-254-3371,FIRST NATIONAL BANK 
091913177,"P.O. BOX 490, COKATO, MN - 55321",MN,320-286-2191,FIRST NATIONAL BANK 
091904018,"PO BOX 200, FAIRFAX, MN - 55332",MN,507-426-7242,FIRST NATIONAL BANK 
091204255,"109 NORTH ST. PAUL AVENUE, FULDA, MN - 56131",MN,507-425-2575,FIRST NATIONAL BANK 
091204763,"PO BOX 96, HENNING, MN - 56551",MN,218-583-2933,FIRST NATIONAL BANK 
091904270,"PO BOX 160, LE CENTER, MN - 56057",MN,507-357-2273,FIRST NATIONAL BANK 
091204569,"PO BOX 129, MCINTOSH, MN - 56556",MN,218-563-2865,FIRST NATIONAL BANK 
091903310,"PO BOX 38, MILACA, MN - 56353",MN,320-983-3101,FIRST NATIONAL BANK 
091903530,"PO BOX 580, OSAKIS, MN - 56360",MN,320-859-2101,FIRST NATIONAL BANK 
091909068,"211 SECOND STREET, PROCTOR, MN - 55810",MN,218-628-1088,FIRST NATIONAL BANK 
091905648,"PO BOX 520, WALKER, MN - 56484",MN,218-547-1160,FIRST NATIONAL BANK 
091901561,"101 N STATE ST, WASECA, MN - 56093",MN,507-835-2740,FIRST NATIONAL BANK 
081507425,"P.O. BOX 138, CAMDENTON, MO - 65020",MO,573-346-3311,FIRST NATIONAL BANK 
101918240,"P O BOX 606, CLINTON, MO - 64735",MO,660-885-3365,FIRST NATIONAL BANK 
101201164,"P O BOX 388, NEVADA, MO - 64772",MO,417-667-3057,FIRST NATIONAL BANK 
065505870,"121 E. CANAL STREET, PICAYUNE, MS - 39466",MS,601-749-3200,FIRST NATIONAL BANK 
104100945,"202 MAIN STREET, CHADRON, NE - 69337",NE,308-432-5552,FIRST NATIONAL BANK 
104900585,"P.O. BOX 418, FAIRBURY, NE - 68352",NE,402-729-3344,FIRST NATIONAL BANK 
104905881,"125 MAIN STREET, JOHNSON, NE - 68378",NE,402-868-3785,FIRST NATIONAL BANK 
104101465,"1411 M ST, ORD, NE - 68862",NE,308-728-3201,FIRST NATIONAL BANK 
104113217,"1411 M ST, ORD, NE - 68862",NE,308-728-3201,FIRST NATIONAL BANK 
112202123,"414 TENTH STREET, ALAMOGORDO, NM - 88310",NM,575-437-4880,FIRST NATIONAL BANK 
112204286  112202123,"414 TENTH STREET, ALAMOGORDO, NM - 88310",NM,575-437-4880,FIRST NATIONAL BANK 
107006677  112200439,"303 W. MAIN, ARTESIA, NM - 88210",NM,575-528-7918,FIRST NATIONAL BANK 
041204726,"120 NORTH ST., BELLEVUE, OH - 44811",OH,419-483-7340,FIRST NATIONAL BANK 
042206422,"121 EAST MAIN STREET, BLANCHESTER, OH - 45107",OH,937-783-2451,FIRST NATIONAL BANK 
042206503,"17 NORTH MAIN STREET, GERMANTOWN, OH - 45327",OH,937-855-4151,FIRST NATIONAL BANK 
044106384,"86 N. KENNEBEC AVE., MCCONNELSVILLE, OH - 43756",OH,740-962-3911,FIRST NATIONAL BANK 
042306720,"P.O. BOX 68, NEW BREMEN, OH - 45869",OH,419-629-2761,FIRST NATIONAL BANK 
044206475,"P.O. BOX 147, WAVERLY, OH - 45690",OH,740-947-2136,FIRST NATIONAL BANK 
103100522,"405 W MAIN, ARDMORE, OK - 73401",OK,580-221-1167,FIRST NATIONAL BANK 
103101424  103100522,"405 MAIN ST., ARDMORE, OK - 73401",OK,580-221-1167,FIRST NATIONAL BANK 
103102889,"P.O. BOX 70, BROKEN ARROW, OK - 74013",OK,918-251-5371,FIRST NATIONAL BANK 
103103600,"106 S BROADWAY, COWETA, OK - 74429",OK,918-486-6561,FIRST NATIONAL BANK 
103107486,"P O BOX 429, FLETCHER, OK - 73541",OK,580-549-6106,FIRST NATIONAL BANK 
103104544,"400 E. 1ST STREET, HEAVENER, OK - 74937",OK,918-653-3200,FIRST NATIONAL BANK 
103110046,"DRAWER 840, HOOKER, OK - 73945",OK,580-652-2448,FIRST NATIONAL BANK 
103102494,"301 W MAIN, MARLOW, OK - 73055",OK,580-658-5457,FIRST NATIONAL BANK 
103110428,"124 NORTH MAIN, OKEENE, OK - 73763",OK,580-822-3300,FIRST NATIONAL BANK 
103102203,"P.O. BOX 366, PAWNEE, OK - 74058",OK,918-762-2503,FIRST NATIONAL BANK 
103102575  103101262,"STE B2, ROLAND, OK - 74954",OK,918-681-7177,FIRST NATIONAL BANK 
103103147,"301 W. BROADWAY, THOMAS, OK - 73669",OK,580-661-3515,FIRST NATIONAL BANK 
091403140,"PO BOX 576, FREDERICK, SD - 57441",SD,605-329-2455,FIRST NATIONAL BANK 
091409762,"PO BOX 730, PIERRE, SD - 57501",SD,605-945-3900,FIRST NATIONAL BANK 
064204444,"P.O. BOX 950, HELENWOOD, TN - 37755",TN,423-663-4044,FIRST NATIONAL BANK 
064102371,"P.O. BOX 989, MANCHESTER, TN - 37349",TN,931-728-3518,FIRST NATIONAL BANK 
064101194,"PO BOX 289, PULASKI, TN - 38478",TN,615-363-2585,FIRST NATIONAL BANK 
064107994,"PO BOX 289, PULASKI, TN - 38478",TN,931-363-2585,FIRST NATIONAL BANK 
113109131,"1071 HWY 90 SOUTH, ANDERSON, TX - 77830",TX,936-873-2511,FIRST NATIONAL BANK 
111304608,"1021 12TH STREET, ANSON, TX - 79501",TX,325-823-3271,FIRST NATIONAL BANK 
111309234,"136 W 7TH, ASPERMONT, TX - 79502",TX,940-989-3505,FIRST NATIONAL BANK 
111302587,"911 HUTCHINGS, BALLINGER, TX - 76821",TX,325-365-2525,FIRST NATIONAL BANK 
114904953,"489 HWY 71 W, BASTROP, TX - 78602",TX,512-321-2561,FIRST NATIONAL BANK 
114902777,"1400 E. HOUSTON, BEEVILLE, TX - 78102",TX,361-358-1530,FIRST NATIONAL BANK 
113103687,"100 E. MAIN, BELLVILLE, TX - 77418",TX,979-865-3181,FIRST NATIONAL BANK 
111909281,"899 NE ALSBURY, BURLESON, TX - 76028",TX,817-295-0461,FIRST NATIONAL BANK 
111905324,"11 WESTSIDE SQUARE, COOPER, TX - 75432",TX,903-395-2131,FIRST NATIONAL BANK 
111915770,"825 N. PATRICK, DUBLIN, TX - 76446",TX,254-445-4400,FIRST NATIONAL BANK 
111920516,"P O BOX 440, DUBLIN, TX - 76446",TX,254-445-4400,FIRST NATIONAL BANK 
113104880,"100 COMMERCE STREET, EAGLE LAKE, TX - 77434",TX,979-234-5591,FIRST NATIONAL BANK 
111907827,"119 NE FRONT STREET, EDGEWOOD, TX - 75117",TX,903-896-4341,FIRST NATIONAL BANK 
111307841,"100 SOUTH MAIN, ELDORADO, TX - 76936",TX,325-853-2561,FIRST NATIONAL BANK 
111912090,"115 S MEMORY LANE, EVANT, TX - 76525",TX,254-471-5531,FIRST NATIONAL BANK 
111914878,"115 S MEMORY LANE, EVANT, TX - 76525",TX,254-471-5531,FIRST NATIONAL BANK 
114919676,"PO BOX 678, FALFURRIAS, TX - 78355",TX,361-325-2565,FIRST NATIONAL BANK 
111308358,"PO BOX 550, FLOYDADA, TX - 79235",TX,806-983-3717,FIRST NATIONAL BANK 
112323387,"1000 W. DICKINSON, FT STOCKTON, TX - 79735",TX,432-336-8541,FIRST NATIONAL BANK 
113104712,"P O BOX 269, GIDDINGS, TX - 78942",TX,979-542-1200,FIRST NATIONAL BANK 
111908509,"BOX 137, GORDON, TX - 76453",TX,254-693-5261,FIRST NATIONAL BANK 
111906161,"214 NORTH HOUSTON STREET, GRANBURY, TX - 76048",TX,817-573-2655,FIRST NATIONAL BANK 
114916019,"P O BOX 99, HEBBRONVILLE, TX - 78361",TX,361-527-3221,FIRST NATIONAL BANK 
111911033,"505 EAST 1ST STREET, HUGHES SPRINGS, TX - 75656",TX,903-639-2521,FIRST NATIONAL BANK 
113123625,"505 EAST 1ST STREET, HUGHES SPRINGS, TX - 75656",TX,903-639-2521,FIRST NATIONAL BANK 
113104000,"1300 11TH STREET, HUNTSVILLE, TX - 77340",TX,936-295-5701,FIRST NATIONAL BANK 
113123560,"P O BOX 700, JASPER, TX - 75951",TX,409-384-3486,FIRST NATIONAL BANK 
111905434,"P O BOX 587, KEMP, TX - 75143",TX,903-498-8541,FIRST NATIONAL BANK 
113101317,"122 WESTWAY, LAKE JACKSON, TX - 77566",TX,979-297-4012,FIRST NATIONAL BANK 
111908758,"BOX 158, LIPAN, TX - 76462",TX,254-646-2244,FIRST NATIONAL BANK 
113105452,"308 W. CHURCH ST, LIVINGSTON, TX - 77351",TX,936-327-1234,FIRST NATIONAL BANK 
111904480,"401 SOUTH MAIN STREET, MCGREGOR, TX - 76657",TX,254-840-2836,FIRST NATIONAL BANK 
111311785,"P.O. BOX 589, MERTZON, TX - 76941",TX,325-835-4321,FIRST NATIONAL BANK 
111907348,"101 7TH STREET, MOODY, TX - 76557",TX,254-853-2115,FIRST NATIONAL BANK 
111904192,"P O BOX 909, MT VERNON, TX - 75457",TX,903-537-2201,FIRST NATIONAL BANK 
111306059,"717 10TH STREET, PADUCAH, TX - 79248",TX,940-585-8307,FIRST NATIONAL BANK 
113123654,"2301 N MAIN, PEARLAND, TX - 77581",TX,281-331-3151,FIRST NATIONAL BANK 
113123162,"1101 HIGHWAY 35 SOUTH, PORT LAVACA, TX - 77979",TX,361-552-6726,FIRST NATIONAL BANK 
111319538,"320 EAST MAIN, QUITAQUE, TX - 79255",TX,806-455-1441,FIRST NATIONAL BANK 
111306758,"118 N GARFIELD, ROTAN, TX - 79546",TX,325-735-2224,FIRST NATIONAL BANK 
113106833,"PO BOX 607, SHINER, TX - 77984",TX,361-594-3317,FIRST NATIONAL BANK 
114912479,"709 PADRE BLVD., SOUTH PADRE ISLAND, TX - 78597",TX,956-761-7959,FIRST NATIONAL BANK 
111315794,"729 W. 7TH ST., SPEARMAN, TX - 79081",TX,806-659-5544,FIRST NATIONAL BANK 
112307222,"119 NORTH SAINT PETER, STANTON, TX - 79782",TX,432-756-3361,FIRST NATIONAL BANK 
111307252,"602 4TH STREET, STERLING CITY, TX - 76951",TX,325-378-2191,FIRST NATIONAL BANK 
113108802,"80 SUGAR CREEK CENTER BLVD, SUGAR LAND, TX - 77478",TX,281-269-7184,FIRST NATIONAL BANK 
111307265,"1601 SOUTH 1ST STREET, TAHOKA, TX - 79373",TX,806-561-4511,FIRST NATIONAL BANK 
111913248,"109 S BRITTON ST, TOM BEAN, TX - 75489",TX,903-546-6275,FIRST NATIONAL BANK 
111908583,"106 HAMILTON, TRENTON, TX - 75490",TX,903-989-2235,FIRST NATIONAL BANK 
113113868,"105 SOUTH ROBB ST, TRINITY, TX - 75862",TX,936-594-2564,FIRST NATIONAL BANK 
111901988,"220 PALO PINTO STREET, WEATHERFORD, TX - 76086",TX,817-598-4900,FIRST NATIONAL BANK 
111313479  111308552,"P O BOX 1040, WHEELER, TX - 79096",TX,806-826-5566,FIRST NATIONAL BANK 
111916452,"P.O. BOX 94905, WICHITA FALLS, TX - 76310",TX,940-696-3000,FIRST NATIONAL BANK 
111904859,"315 N. MAIN, WINNSBORO, TX - 75494",TX,903-342-5275,FIRST NATIONAL BANK 
114914710,"320 1ST STREET, WOODSBORO, TX - 78393",TX,361-543-4511,FIRST NATIONAL BANK 
051403041,"P O BOX 29, ALTAVISTA, VA - 24517",VA,434-369-3000,FIRST NATIONAL BANK 
091803957,"BOX 129, BANGOR, WI - 54614",WI,608-486-2386,FIRST NATIONAL BANK 
091802877,"104 EAST LOCUST STREET, RIVER FALLS, WI - 54022",WI,715-426-3111,FIRST NATIONAL BANK 
222371805,"11182 MAPLE RIDGE ROAD, MEDINA, NY - 14103",NY,585-798-2801,MEDINA SAVINGS 
231277864,"BLDG 5408 DELAWARE AVE, FT DIX, NJ - 08640",NJ,609-723-4415,FORT DIX FCU 
052101588,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
056008852,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
056004720,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055002286,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055002244,"PF-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055001384,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055001122,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055000770,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
055000372,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
052102590,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
031100490,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
052101106,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
052100929,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
052100893,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
051404118,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
051403915,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
051403630,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
051403517,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
051401331,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK 
072404841,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
074906826,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072413298,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072413175,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072411643,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072409888,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072408504,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072405662  072400052,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072405455,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
074908594,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072403907,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402788,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402704,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402364,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402348,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402115,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072402034,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072401831,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
242272188,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
274970937,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
272471438,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
271973487,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
271971829,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
271970147,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
263190812,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
242272968,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
242272447,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072401682,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
242071758,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
086300041,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,812-456-3595,FIFTH THIRD BANK 
083913949,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
083905449,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
083902374,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,812-464-3573,FIFTH THIRD BANK 
083002342,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
081309364,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
081019104,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
044002679,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
067013700,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
064108757,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
064103833,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
063115738,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
063113057,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
063109935,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
063103915,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
051504665,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
067091719,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
044002161,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042207735,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042202196,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042101190,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042100272,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042100230,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
042000314,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
041200050,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071923190,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072401608,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072401404,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072400447,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
072400052,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071925156,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071925130,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071923909,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071923323,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
041002711,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071922340,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071922298,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071920957,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071905985,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071903123,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071900799,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071214126,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
071121471,"5050 KINGSLEY DRIVE, CINCINNATI, OH - 45263",OH,800-726-3493,FIFTH THIRD BANK 
241075658,"SUITE #9, GARFIELD HTS, OH - 44125",OH,216-581-5581,EMERALD GROUP CREDIT UNION 
092901683,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
123206024,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
123206419,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
123206642,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
124101513,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
125108324,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
323271422,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
324170140,"PO BOX 30918, BILLINGS, MT - 59116",MT,406-237-2951,FIRST INTERSTATE BANK 
071113719,"P O BOX 216, INDUSTRY, IL - 61440",IL,309-254-3434,STATE BK OF INDUSTRY 
243083347,"PO BOX 15038, PITTSBURGH, PA - 15237",PA,412-369-3800,OMEGA FEDERAL CREDIT UNION 
243083512,"PO BOX 15038, PITTSBURGH, PA - 15237",PA,412-369-3800,OMEGA FEDERAL CREDIT UNION 
243085950  243083347,"P.O. BOX 15038, PITTSBURGH, PA - 15237",PA,412-369-3816,OMEGA FEDERAL CREDIT UNION 
292977640  292978005,"1300 BAKER AVE, WHITEFISH, MT - 59937",MT,406-862-2652,PARK SIDE FEDERAL CREDIT UNION 
262085261,"P O BOX 55377, BIRMINGHAM, AL - 35255",AL,205-930-5052,LEGACY COMMUNITY FCU 
262086561,"P O BOX 55377, BIRMINGHAM, AL - 35255",AL,205-930-5052,LEGACY COMMUNITY FCU 
265474196,"880 BELANGER STREET, HOUMA, LA - 70360",LA,985-873-4609,LA TERRE FEDERAL CREDIT UNION 
265474251,"880 BELANGER STREET, HOUMA, LA - 70360",LA,985-873-4609,LA TERRE FEDERAL CREDIT UNION 
272471072,"415 S. SUPERIOR STREET, ALBION, MI - 49224",MI,517-629-5588,HOMESTEAD SAVINGS BANK 
321172808,"11 DIGITAL DRIVE SUITE D, NOVATO, CA - 94949",CA,415-883-5957,HAMILTON FCU 
302075694,"1075 ACOMA STREET, DENVER, CO - 80204",CO,303-573-1170,DENVER COMMUNITY CREDIT UNION 
302075814  302075694,"1075 ACOMA STREET, DENVER, CO - 80204",CO,303-573-1170,DENVER COMMUNITY CREDIT UNION 
104901940,"502 WILLARD AVE, GENOA, NE - 68640",NE,402-993-2231,GENOA COMMUNITY BANK 
262287195,"711 E MEIGHAN BLVD, EAST GADSDEN, AL - 35903",AL,256-543-9530,FAMILY SAVINGS CREDIT UNION 
124085066,"4315 S 2700 W, SALT LAKE CITY, UT - 84184",UT,800-437-3600,AMERICAN EXPRESS BANK FSB 
222382234,"460 NO GOODMAN ST, ROCHESTER, NY - 14609",NY,585-546-4279,ROCHESTER 
084202743,"202 MAIN ST, BENOIT, MS - 38725",MS,662-742-3342,BANK OF BENOIT 
253175724,"2917 VILLAGE DRIVE, FAYETTEVILLE, NC - 28304",NC,910-488-3515,BRAGG MUTUAL FEDERAL CREDIT UNION 
051409605,"2501 ANDERSON HWY, POWHATAN, VA - 23139",VA,804-302-4858,NEW HORIZON 
243374221,"ATTN: TERI HUDSON, WASHINGTON, PA - 15301",PA,724-222-3120,WASHINGTON FINANCIAL BANK 
251480482,"539 ARNETT BLVD, DANVILLE, VA - 24540",VA,434-793-1278,URW COMMUNITY FEDERAL CREDIT UNION 
307074467,"751 CHAMBERS RD., AURORA, CO - 80011",CO,303-577-1072,AURORA SCHOOLS FEDERAL CU 
073921611,"P.O. BOX 101, ROLFE, IA - 50581",IA,712-848-3480,ROLFE STATE BANK 
111104798,"P.O. BOX 85139, RICHMOND, VA - 23238",VA,866-561-2580,CAPITAL 
113024915,"P.O. BOX 85139, RICHMOND, VA - 23238",VA,866-561-2580,CAPITAL 
111915709,"P.O. BOX 85139, RICHMOND, VA - 23238",VA,866-561-2580,CAPITAL 
